1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03,4.626000000000000000e+03
1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03,4.627000000000000000e+03
2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03,4.628000000000000000e+03
2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03,4.629000000000000000e+03
2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03,4.630000000000000000e+03
2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03,4.631000000000000000e+03
2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03,4.632000000000000000e+03
2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03,4.633000000000000000e+03
2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03,4.634000000000000000e+03
2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03,4.635000000000000000e+03
2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03,4.636000000000000000e+03
2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03,4.637000000000000000e+03
3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03,4.638000000000000000e+03
3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03,4.639000000000000000e+03
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03,4.640000000000000000e+03
3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03,4.641000000000000000e+03
3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03,4.642000000000000000e+03
3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03,4.643000000000000000e+03
3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03,4.644000000000000000e+03
3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03,4.645000000000000000e+03
3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03,4.646000000000000000e+03
3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03
4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03,4.648000000000000000e+03
4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03,4.649000000000000000e+03
4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03,4.650000000000000000e+03
4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03,4.651000000000000000e+03
4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03,4.652000000000000000e+03
4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03,4.653000000000000000e+03
4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03,4.654000000000000000e+03
4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03,4.655000000000000000e+03
4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03,4.656000000000000000e+03
4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03,4.657000000000000000e+03
5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03,4.658000000000000000e+03
5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03,4.659000000000000000e+03
5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03,4.660000000000000000e+03
5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03,4.661000000000000000e+03
5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03,4.662000000000000000e+03
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03,4.663000000000000000e+03
5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03,4.664000000000000000e+03
5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03,4.665000000000000000e+03
5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03,4.666000000000000000e+03
5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03,4.667000000000000000e+03
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03,4.668000000000000000e+03
6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03,4.669000000000000000e+03
6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03,4.670000000000000000e+03
6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03,4.671000000000000000e+03
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03,4.672000000000000000e+03
6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03,4.673000000000000000e+03
6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03,4.674000000000000000e+03
6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03,4.675000000000000000e+03
6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03,4.676000000000000000e+03
6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03,4.677000000000000000e+03
7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03,4.678000000000000000e+03
7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03,4.679000000000000000e+03
7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03,4.680000000000000000e+03
